date,country_code,indicator_code,value
2015-01-01,SR,001,-4.9
2014-01-01,SR,001,2.14
2013-01-01,SR,001,3.7
2012-01-01,SR,001,0.0
2011-01-01,SR,001,0.0
2010-01-01,SR,001,2.27
1999-01-01,SR,001,-17.46
1998-01-01,SR,001,6.51
1997-01-01,SR,001,-5.0
1996-01-01,SR,001,5.77
1995-01-01,SR,001,5.84
1994-01-01,SR,001,-6.61
1993-01-01,SR,001,-5.95
2017-01-01,SR,004,16435.0
2016-01-01,SR,004,10122.0
2015-01-01,SR,004,6343.0
2014-01-01,SR,004,7775.0
2013-01-01,SR,004,8563.0
2012-01-01,SR,004,9489.0
2011-01-01,SR,004,9307.0
2010-01-01,SR,004,6302.0
2009-01-01,SR,004,4694.0
2008-01-01,SR,004,5519.0
2007-01-01,SR,004,4363.0
2006-01-01,SR,004,4689.0
2005-01-01,SR,004,4538.0
2004-01-01,SR,004,3055.0
2003-01-01,SR,004,1647.0
2002-01-01,SR,004,874.0
2001-01-01,SR,004,704.0
2000-01-01,SR,004,359.0
1999-01-01,SR,004,147.0
1998-01-01,SR,004,32.0
1997-01-01,SR,004,29.0
1996-01-01,SR,004,26.0
1995-01-01,SR,004,35.0
1994-01-01,SR,004,4.0
1969-01-01,SR,004,0.0
1968-01-01,SR,004,0.0
1967-01-01,SR,004,0.0
1966-01-01,SR,004,0.0
1965-01-01,SR,004,0.0
2019-10-01,SR,005,15.13
2019-09-01,SR,005,15.16
2019-08-01,SR,005,15.13
2019-07-01,SR,005,15.0
2019-06-01,SR,005,14.68
2019-05-01,SR,005,14.89
2019-04-01,SR,005,14.9
2019-03-01,SR,005,14.96
2019-02-01,SR,005,14.8
2019-01-01,SR,005,14.67
2018-12-01,SR,005,14.39
2018-11-01,SR,005,14.3
2018-10-01,SR,005,14.3
2018-09-01,SR,005,14.2
2018-08-01,SR,005,14.3
2018-07-01,SR,005,14.2
2018-06-01,SR,005,14.4
2018-05-01,SR,005,14.3
2018-04-01,SR,005,14.3
2018-03-01,SR,005,14.3
2018-02-01,SR,005,14.3
2018-01-01,SR,005,14.3
2017-12-01,SR,005,14.3
2017-11-01,SR,005,14.4
2017-10-01,SR,005,14.5
2017-09-01,SR,005,14.5
2017-08-01,SR,005,14.4
2017-07-01,SR,005,14.3
2017-06-01,SR,005,14.2
2017-05-01,SR,005,14.2
2017-04-01,SR,005,14.3
2017-03-01,SR,005,14.6
2017-02-01,SR,005,14.7
2017-01-01,SR,005,14.7
2016-12-01,SR,005,14.1
2016-11-01,SR,005,14.0
2016-10-01,SR,005,14.1
2016-09-01,SR,005,14.2
2016-08-01,SR,005,13.9
2016-07-01,SR,005,13.4
2016-06-01,SR,005,13.4
2016-05-01,SR,005,13.3
2016-04-01,SR,005,12.8
2016-03-01,SR,005,12.8
2016-02-01,SR,005,12.9
2016-01-01,SR,005,12.9
2015-12-01,SR,005,13.4
2015-11-01,SR,005,12.9
2015-10-01,SR,005,12.9
2015-09-01,SR,005,12.6
2015-08-01,SR,005,12.6
2015-07-01,SR,005,12.5
2015-06-01,SR,005,12.5
2015-05-01,SR,005,12.6
2015-04-01,SR,005,12.5
2015-03-01,SR,005,12.4
2015-02-01,SR,005,12.3
2015-01-01,SR,005,12.2
2014-12-01,SR,005,12.5
2014-11-01,SR,005,12.5
2014-10-01,SR,005,12.3
2014-09-01,SR,005,12.3
2014-08-01,SR,005,12.3
2014-07-01,SR,005,12.2
2014-06-01,SR,005,12.3
2014-05-01,SR,005,12.3
2014-04-01,SR,005,12.1
2014-03-01,SR,005,12.2
2014-02-01,SR,005,12.2
2014-01-01,SR,005,12.2
2013-12-01,SR,005,12.0
2013-11-01,SR,005,12.0
2013-10-01,SR,005,12.0
2013-09-01,SR,005,12.1
2013-08-01,SR,005,11.9
2013-07-01,SR,005,11.9
2013-06-01,SR,005,12.0
2013-05-01,SR,005,11.9
