date,country_code,indicator_code,value
1986-01-01,SN,001,2.25
2018-01-01,SN,004,-1908790.0
2017-01-01,SN,004,-1691917.0
2016-01-01,SN,004,-1239600.0
2015-01-01,SN,004,-1340400.0
2014-01-01,SN,004,-1455100.0
2013-01-01,SN,004,-1485024.0
2012-01-01,SN,004,-1523843.0
2011-01-01,SN,004,-1242234.0
2010-01-01,SN,004,-985132.0
2009-01-01,SN,004,-1018475.0
2008-01-01,SN,004,-1576620.0
2007-01-01,SN,004,-1211410.0
2006-01-01,SN,004,-1082363.0
2005-01-01,SN,004,-895779.0
2004-01-01,SN,004,-678398.0
2003-01-01,SN,004,-611337.0
2002-01-01,SN,004,-490238.0
2001-01-01,SN,004,-409100.0
2000-01-01,SN,004,-391915.0
1999-01-01,SN,004,-280577.0
1998-01-01,SN,004,-246672.0
1997-01-01,SN,004,-215343.0
1996-01-01,SN,004,-189642.0
1995-01-01,SN,004,-199189.0
1994-01-01,SN,004,-199298.0
1993-01-01,SN,004,-185418.0
1992-01-01,SN,004,-168878.0
1991-01-01,SN,004,-156980.0
1990-01-01,SN,004,-133497.0
1989-01-01,SN,004,-127876.0
1988-01-01,SN,004,-137269.0
1987-01-01,SN,004,-147827.0
1986-01-01,SN,004,-148625.0
1985-01-01,SN,004,-192035.0
1984-01-01,SN,004,-227619.0
1983-01-01,SN,004,-222137.0
1982-01-01,SN,004,-184385.0
1981-01-01,SN,004,-216247.0
1980-01-01,SN,004,-135475.0
1979-01-01,SN,004,-66867.0
1978-01-01,SN,004,-78673.0
1977-01-01,SN,004,-44745.0
1976-01-01,SN,004,-39517.0
1975-01-01,SN,004,-21841.0
1974-01-01,SN,004,-20835.0
1973-01-01,SN,004,-32095.0
1972-01-01,SN,004,-11387.0
1971-01-01,SN,004,-19604.0
1970-01-01,SN,004,-10569.0
1969-01-01,SN,004,-19729.0
1968-01-01,SN,004,-17297.0
1967-01-01,SN,004,-3945.0
1966-01-01,SN,004,1326.0
1965-01-01,SN,004,1672.0
1964-01-01,SN,004,-2201.0
1963-01-01,SN,004,-1065.0
1962-01-01,SN,004,5819.0
1961-01-01,SN,004,6308.0
1960-01-01,SN,004,6144.0
2017-02-01,SN,005,5.3
2017-01-01,SN,005,4.98
2016-12-01,SN,005,5.6
2016-11-01,SN,005,5.43
2016-10-01,SN,005,5.24
2016-09-01,SN,005,5.52
2016-08-01,SN,005,5.0
2016-07-01,SN,005,5.45
2016-06-01,SN,005,5.43
2016-05-01,SN,005,4.61
2016-04-01,SN,005,5.15
